Question_Type,Dataset,Model_Family,Target_Model,Source_Model,Transfer_Type,Prompt,Batch_Size,median_acc,q25_acc,q75_acc,bias_median,acc_mean,best_acc,worst_acc
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,zeroshot,500,0.7746428571428572,0.7714285714285715,0.7753571428571429,0.040892857142857134,0.7735321428571429,0.7760714285714285,0.7678571428571429
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,zeroshot,500,0.7825,0.7814285714285715,0.7835714285714286,0.03035714285714286,0.7823107142857143,0.785,0.7782142857142857
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,zeroshot,500,0.7292857142857143,0.7259821428571429,0.7321428571428571,0.10285714285714286,0.728757142857143,0.7375,0.7178571428571429
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,zeroshot,500,0.6353571428571428,0.6264285714285714,0.641875,0.24267857142857144,0.6341678571428572,0.6546428571428572,0.6125
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,zeroshot,500,0.7103571428571429,0.7066964285714286,0.7133035714285714,0.12017857142857141,0.7097428571428571,0.7217857142857143,0.6914285714285714
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,zeroshot,500,0.7592857142857142,0.7585714285714286,0.7596428571428572,0.05874999999999998,0.759217857142857,0.7610714285714286,0.7571428571428571
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,zeroshot,500,0.7460714285714286,0.7453571428571428,0.746875,0.06964285714285713,0.746217857142857,0.7496428571428572,0.7432142857142857
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,zeroshot,500,0.7582142857142857,0.7578571428571429,0.7585714285714286,0.04714285714285715,0.7583999999999999,0.76,0.7571428571428571
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,zeroshot,500,0.5639285714285714,0.5623214285714286,0.5656367069871893,0.052142857142857144,0.5639222885370537,0.5696428571428571,0.5560714285714285
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,zeroshot,500,0.705199828104856,0.7035714285714286,0.7067857142857142,0.05650929899856938,0.7052637166353798,0.7103571428571429,0.7001912045889102
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,zeroshot,500,0.7185714285714285,0.7175,0.7203571428571428,0.04749999999999999,0.7187830527274777,0.7235714285714285,0.7139285714285715
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,zeroshot,500,0.8021428571428572,0.8003571428571429,0.8032142857142858,0.06142857142857143,0.802050197969458,0.811787072243346,0.7967857142857143
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.5544642857142856,0.5492857142857143,0.5578571428571428,0.16875,0.5539928571428571,0.5671428571428572,0.5428571428571428
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,zeroshot,500,0.5607142857142857,0.5592857142857143,0.5625,0.12732142857142859,0.5608285714285715,0.565,0.5528571428571428
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.56,0.5552678571428572,0.5629464285714285,0.12642857142857145,0.558225,0.5703571428571429,0.5332142857142858
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,zeroshot,500,0.7028571428571428,0.7021428571428572,0.7035714285714286,0.08107142857142857,0.7028464285714284,0.7071428571428572,0.6992857142857143
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,zeroshot,500,0.7046428571428571,0.7032142857142857,0.705,0.07678571428571429,0.7042857142857144,0.7092857142857143,0.7003571428571429
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.6953571428571429,0.6925,0.6982142857142857,0.10178571428571431,0.6954107142857143,0.7071428571428572,0.6821428571428572
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,zeroshot,500,0.7039285714285715,0.7025,0.7067857142857142,0.10303571428571429,0.7046464285714287,0.7135714285714285,0.6989285714285715
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.7085714285714285,0.7059821428571429,0.7132142857142857,0.07803571428571429,0.7087785714285713,0.7210714285714286,0.6925
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.7130357142857142,0.7110714285714286,0.7146428571428571,0.07357142857142857,0.712525,0.7239285714285715,0.6896428571428571
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,zeroshot,500,0.8028571428571428,0.8014285714285714,0.8032142857142858,0.06714285714285713,0.8025214285714287,0.8067857142857143,0.7978571428571428
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.8083928571428571,0.8071428571428572,0.8096428571428571,0.0569642857142857,0.8082892857142858,0.8132142857142857,0.8003571428571429
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,zeroshot,500,0.8082142857142857,0.8075,0.8085714285714286,0.05625000000000001,0.8082071428571428,0.8103571428571429,0.8042857142857143
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,instronly,500,0.5382142857142858,0.5368816031235646,0.54,0.028928571428571442,0.5384047445524935,0.5435651478816946,0.5299429657794676
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,instronly,500,0.5873699318263366,0.5864285714285714,0.5885714285714285,0.03214285714285714,0.5873610141389899,0.592326139088729,0.5835714285714285
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,instronly,500,0.7010714285714286,0.6993019888256702,0.7026785714285715,0.05285714285714284,0.7009776375052771,0.7075,0.6932142857142857
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,instronly,500,0.6910714285714286,0.6899570815450644,0.6919642857142858,0.03785714285714284,0.6908195167311121,0.695745595186936,0.6846428571428571
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,instronly,500,0.44232142857142853,0.42526785714285714,0.45151785714285714,0.42910714285714285,0.4388249999999999,0.48428571428571426,0.3917857142857143
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,instronly,500,0.5310714285714285,0.5285714285714286,0.534375,0.08982142857142858,0.531225,0.5410714285714285,0.5178571428571429
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,instronly,500,0.4480357142857143,0.44142857142857145,0.45723214285714286,0.37535714285714283,0.44811071428571414,0.47214285714285714,0.41285714285714287
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,instronly,500,0.5771428571428572,0.5764285714285714,0.5775,0.0817857142857143,0.5770107142857144,0.5782142857142857,0.575
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,instronly,500,0.575,0.5735714285714286,0.5767857142857142,0.08928571428571429,0.5750821428571429,0.5792857142857143,0.5703571428571429
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,instronly,500,0.5775,0.5764285714285714,0.5785714285714286,0.0855357142857143,0.5773285714285714,0.5810714285714286,0.5728571428571428
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,instronly,500,0.6996428571428571,0.6985714285714286,0.7007142857142857,0.06535714285714285,0.6995714285714285,0.7035714285714286,0.6964285714285714
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,instronly,500,0.6596428571428572,0.6553571428571429,0.6636607142857143,0.19624999999999998,0.6597428571428572,0.6764285714285714,0.64
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,instronly,500,0.6555357142857143,0.6496428571428572,0.66,0.18321428571428572,0.6548464285714285,0.67,0.6346428571428572
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,instronly,500,0.6757142857142857,0.6746428571428571,0.6764285714285714,0.09499999999999999,0.6754035714285717,0.6792857142857143,0.6707142857142857
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,instronly,500,0.6792857142857143,0.6766964285714285,0.6821428571428572,0.09607142857142857,0.6791321428571427,0.6892857142857143,0.6685714285714286
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,instronly,500,0.6644642857142857,0.6609821428571429,0.6689285714285714,0.12035714285714288,0.6651142857142857,0.6778571428571428,0.6539285714285714
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,instronly,500,0.7821428571428571,0.7810714285714285,0.7829153819801302,0.017973231357552577,0.7822429041535106,0.7889987107864203,0.7777777777777778
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,instronly,500,0.7810714285714285,0.7803571428571429,0.7817857142857143,0.026785714285714288,0.7811367150036095,0.785990545767082,0.7789285714285714
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,instronly,500,0.7357142857142858,0.7344642857142858,0.7366071428571428,0.058928571428571414,0.7355313319667757,0.7425870219166308,0.73
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,instronly,500,0.7453571428571428,0.7446428571428572,0.7461968194166795,0.05750000000000001,0.7453977984137351,0.75118177911474,0.7421428571428571
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,instronly,500,0.6619642857142858,0.6447321428571429,0.6750892857142857,0.2996428571428571,0.6596357142857143,0.6971428571428572,0.5964285714285714
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,instronly,500,0.7635714285714286,0.7617857142857143,0.7650892857142857,0.11607142857142856,0.763275,0.7689285714285714,0.7567857142857143
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,instronly,500,0.745,0.7364285714285714,0.751875,0.13107142857142856,0.7435964285714285,0.7632142857142857,0.7092857142857143
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,instronly,500,0.7814285714285715,0.7810714285714285,0.7814285714285715,0.04107142857142858,0.7814035714285714,0.7825,0.7807142857142857
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,instronly,500,0.7807142857142857,0.7807142857142857,0.7814285714285715,0.03321428571428571,0.7809535714285712,0.7821428571428571,0.7796428571428572
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,instronly,500,0.7814285714285715,0.7807142857142857,0.781875,0.03178571428571429,0.7814357142857142,0.7839285714285714,0.7796428571428572
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,instronly,500,0.7144642857142858,0.7120535714285714,0.7183928571428572,0.09767857142857142,0.7149107142857144,0.7253571428571428,0.7071428571428572
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,instronly,500,0.6230357142857142,0.6033035714285715,0.638125,0.3042857142857143,0.6215642857142858,0.6642857142857143,0.5532142857142858
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,instronly,500,0.7182142857142857,0.70625,0.7259821428571429,0.11232142857142857,0.7123285714285714,0.7432142857142857,0.635
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,instronly,500,0.7403571428571428,0.74,0.7407142857142858,0.0775,0.7402714285714288,0.7421428571428571,0.7378571428571429
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,instronly,500,0.7442857142857143,0.7428571428571429,0.7453571428571428,0.06178571428571428,0.7440571428571431,0.7464285714285714,0.7403571428571428
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,instronly,500,0.7446428571428572,0.7439285714285714,0.7446428571428572,0.0725,0.7444464285714286,0.7457142857142857,0.7435714285714285
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,instronly,500,0.6462715105162524,0.6442857142857142,0.6474869985141158,0.03967119370979272,0.64617052011616,0.6540404040404041,0.6410714285714286
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,instronly,500,0.7128571428571429,0.7117583793173922,0.7142857142857143,0.045714285714285735,0.712966517210522,0.7182142857142857,0.7067857142857142
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,instronly,500,0.7610714285714286,0.7592857142857142,0.7631078857991933,0.05672539750752041,0.7611137486053402,0.7657142857142857,0.7563688554000718
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,instronly,500,0.8125,0.8114285714285714,0.8139285714285714,0.05357142857142859,0.8130105205872589,0.8221422861710631,0.8071428571428572
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,instronly,500,0.6321428571428571,0.6275,0.6361607142857143,0.15089285714285713,0.6314071428571428,0.6414285714285715,0.6153571428571428
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,instronly,500,0.6128571428571429,0.6053571428571428,0.6190178571428571,0.20642857142857146,0.6124142857142858,0.6314285714285715,0.5914285714285714
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,instronly,500,0.6012500000000001,0.5923214285714286,0.6101785714285715,0.22464285714285714,0.6019857142857142,0.6353571428571428,0.5689285714285715
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,instronly,500,0.7058928571428571,0.7053571428571429,0.7068749999999999,0.07428571428571429,0.7060035714285716,0.7092857142857143,0.7025
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,instronly,500,0.7151785714285714,0.7135714285714285,0.7167857142857142,0.04749999999999999,0.7152214285714286,0.7192857142857143,0.7103571428571429
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,instronly,500,0.6958928571428571,0.6925,0.6985714285714286,0.1142857142857143,0.6954249999999998,0.7053571428571429,0.6803571428571429
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,instronly,500,0.755,0.7542857142857143,0.7558035714285714,0.07928571428571426,0.7549678571428572,0.7578571428571429,0.7482142857142857
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,instronly,500,0.7625,0.7607142857142857,0.7635714285714286,0.04357142857142858,0.7619535714285715,0.7671428571428571,0.7539285714285714
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,instronly,500,0.7335714285714285,0.7282142857142857,0.7386607142857142,0.13624999999999998,0.7332999999999998,0.7467857142857143,0.7096428571428571
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,instronly,500,0.8189285714285715,0.8182142857142857,0.8196428571428571,0.03392857142857142,0.8187964285714285,0.8207142857142857,0.8153571428571429
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,instronly,500,0.8171428571428572,0.8160714285714286,0.8182142857142857,0.03571428571428571,0.8172,0.8221428571428572,0.8121428571428572
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,instronly,500,0.8189285714285715,0.8178571428571428,0.8200892857142856,0.02857142857142856,0.8189964285714284,0.8242857142857143,0.8142857142857143
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,fewshot,500,0.5889285714285715,0.5869642857142857,0.5896428571428571,0.035357142857142865,0.588583864123375,0.5946428571428571,0.5828571428571429
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,fewshot,500,0.5846428571428571,0.5834972320467476,0.5864285714285714,0.03249999999999999,0.5849474950807957,0.594106463878327,0.5789285714285715
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,fewshot,500,0.7285714285714285,0.7274026731252243,0.7296428571428571,0.037142857142857144,0.728552896050049,0.7352814782982381,0.7238912732474965
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,fewshot,500,0.7275,0.7267857142857143,0.7285714285714285,0.007500000000000007,0.7275970043286761,0.7352814782982381,0.7246428571428571
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,fewshot,500,0.5646428571428571,0.5513392857142857,0.57375,0.1880357142857143,0.5628821428571428,0.5921428571428572,0.5282142857142857
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,fewshot,500,0.57,0.5682142857142857,0.5732142857142857,0.1771428571428571,0.5706357142857142,0.5810714285714286,0.56
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,fewshot,500,0.5764285714285714,0.5705357142857143,0.5807142857142857,0.16571428571428573,0.5753571428571429,0.59,0.5528571428571428
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,fewshot,500,0.5842857142857143,0.5835714285714285,0.5846428571428571,0.027142857142857163,0.5841821428571429,0.5860714285714286,0.5821428571428572
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,fewshot,500,0.5846428571428571,0.5835714285714285,0.585,0.039999999999999994,0.5844428571428572,0.5875,0.5825
MCQ,MMLU-OTHERS,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,fewshot,500,0.5842857142857143,0.5835714285714285,0.585,0.03750000000000002,0.5844571428571429,0.5878571428571429,0.5821428571428572
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,fewshot,500,0.725,0.7242857142857143,0.7264285714285714,0.07928571428571429,0.7249714285714285,0.7285714285714285,0.7175
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,fewshot,500,0.7226785714285715,0.7166964285714286,0.7283035714285714,0.07125000000000001,0.7221321428571429,0.7346428571428572,0.7010714285714286
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,fewshot,500,0.73,0.7270535714285714,0.7321428571428571,0.045178571428571436,0.7293285714285714,0.7367857142857143,0.7078571428571429
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,fewshot,500,0.7267857142857143,0.7266964285714286,0.7271428571428571,0.019285714285714295,0.7269678571428573,0.7285714285714285,0.7260714285714286
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,fewshot,500,0.7264285714285714,0.7253571428571428,0.7282142857142857,0.0207142857142857,0.7266357142857142,0.7307142857142858,0.7228571428571429
MCQ,MMLU-OTHERS,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,fewshot,500,0.7278571428571429,0.7271428571428571,0.7285714285714285,0.009642857142857161,0.7278142857142856,0.7296428571428571,0.7257142857142858
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,fewshot,500,0.8182142857142857,0.8167857142857143,0.8192857142857143,0.008928571428571438,0.8183894507664032,0.8241517694272164,0.8143776824034334
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,fewshot,500,0.7982142857142858,0.7975,0.7989285714285714,0.00785714285714284,0.7981923766410948,0.8044692737430168,0.795
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,fewshot,500,0.7728571428571429,0.7711683089962218,0.7742975037162335,0.020714285714285727,0.77281384831258,0.778041825095057,0.7689285714285714
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,fewshot,500,0.7628571428571429,0.7625,0.7635714285714286,0.02607142857142858,0.7631095520130988,0.7726686721100129,0.7610714285714286
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,fewshot,500,0.7771428571428571,0.7685714285714286,0.7840178571428571,0.135,0.7767928571428571,0.8092857142857143,0.7389285714285714
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,fewshot,500,0.8171428571428572,0.8164285714285714,0.8178571428571428,0.021071428571428574,0.8170857142857142,0.8192857142857143,0.8135714285714286
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,fewshot,500,0.7860714285714285,0.7817857142857143,0.7896428571428571,0.11392857142857143,0.7853892857142857,0.7978571428571428,0.7617857142857143
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,fewshot,500,0.795,0.7946428571428571,0.7957142857142857,0.022857142857142854,0.7951035714285714,0.7967857142857143,0.7932142857142858
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,fewshot,500,0.7957142857142857,0.7953571428571429,0.7967857142857143,0.018214285714285725,0.7959535714285714,0.7978571428571428,0.7939285714285714
MCQ,MMLU-OTHERS,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,fewshot,500,0.7971428571428572,0.7967857142857143,0.7975,0.010000000000000009,0.7971214285714286,0.7996428571428571,0.7957142857142857
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,fewshot,500,0.7742857142857142,0.7728571428571429,0.7754464285714285,0.04553571428571429,0.7741821428571427,0.7789285714285714,0.7671428571428571
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,fewshot,500,0.7264285714285714,0.7188392857142858,0.7317857142857143,0.16535714285714284,0.7253428571428573,0.7585714285714286,0.6807142857142857
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,fewshot,500,0.7392857142857143,0.7352678571428571,0.7428571428571429,0.13660714285714287,0.7384535714285715,0.7467857142857143,0.7175
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,fewshot,500,0.7642857142857142,0.7639285714285714,0.7642857142857142,0.04017857142857143,0.7641571428571425,0.7653571428571428,0.7632142857142857
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,fewshot,500,0.7633928571428572,0.7628571428571429,0.7639285714285714,0.024642857142857133,0.7633642857142856,0.7657142857142857,0.7610714285714286
MCQ,MMLU-OTHERS,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,fewshot,500,0.7642857142857142,0.7639285714285714,0.7642857142857142,0.0382142857142857,0.764092857142857,0.765,0.7635714285714286
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,fewshot,500,0.6814285714285714,0.6796428571428571,0.6832142857142857,0.07285714285714284,0.681363325841498,0.6875,0.6763307984790875
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,fewshot,500,0.7175,0.7164285714285714,0.7189285714285715,0.03252323087919941,0.7175993221523763,0.7253975075204125,0.7131616595135909
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,fewshot,500,0.7728571428571429,0.7717857142857143,0.7740840575774035,0.045357142857142846,0.7729643616516401,0.7773409578270193,0.7692857142857142
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,fewshot,500,0.825780089153046,0.8246428571428571,0.8270192111179235,0.026804860614724813,0.8259656765701541,0.8306832831972497,0.8221428571428572
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,fewshot,500,0.6767857142857143,0.6724107142857143,0.6814285714285714,0.12535714285714286,0.6768678571428572,0.6896428571428571,0.6617857142857143
MCQ,MMLU-OTHERS,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,fewshot,500,0.6689285714285714,0.6664285714285715,0.6714285714285714,0.14,0.6686,0.6767857142857143,0.6567857142857143
